"Date","Time","Sky Condition (label)","Sky Condition","Precip Type (label)","Precip Type","Precip Rate (label)","Precip Rate","Grain Form (label)","Grain Form","Grain Size (mm)","HN24","H24W in Tube","H Tube Sample","H24W Can","Density p (kg/m3)","Density (%)","HST","HS","Settlement/Melt","Temp Surface","Temp 10cm","Temp 20cm","Temp Current","Temp Max","Temp Min","Wind Direction","Wind Speed (label)","Wind Speed","Observers Name","Comments","User ID","Timestamp","Last Updated","Created By","Updated By","Draft","IP","ID","Key"
"2019-03-08","05:05","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","","99","0.0","NC","225","5","-16.5","-15.5","-14.0","-17.5","-17.0","-21.0","W","Moderate","M","PF","Fill in caretaker.","","2019-03-08 05:44:50","2019-03-08 05:44:50","fongemie","","0","71.255.134.162","3926","e8bd5"
"2019-03-09","05:24","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","223","2","-14.0","-12.0","-11.0","-12.0","-11.5","-17.0","W","Moderate","M","SG","","","2019-03-09 05:49:07","2019-03-09 05:49:07","fongemie","","0","72.45.182.26","3927","nrnb4"
"2019-03-10","05:21","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","220","3","-12.5","-12.0","-10.0","-13.0","-4.0","-15.0","","","","SG","","","2019-03-10 05:43:20","2019-03-10 05:43:20","fongemie","","0","72.45.182.26","3928","tibtq"
"2019-03-11","05:25","Overcast","OVC","No precipitation","NO","","","","","","11","17.2","","11.7","168","17","12","230","1","-5.0","-7.0","-8.0","-5.0","-2.0","-13.0","W","Moderate","M","SG","Snow didn't look obviously drifted but it did vary in depth on the 24H and Storm boards (which were both clear yesterday and should have the same amount) from 9 - 13 cm.","","2019-03-11 06:15:52","2019-03-11 06:15:52","fongemie","","0","71.255.134.162","3929","ywkji"
"2019-03-12","05:25","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","0.5","8","7.9","","6.5","102","10","NC","237","1","-11.0","-8.5","-8.0","-12.5","-5.0","-12.5","W","Strong","S","SG","Also saw 1 mm GP and 2 mm rSD. GP was a significant component of the snow on the board. Snow at the snow plot seemed only slightly wind affected (surprise?) and 8 cm doesn't feel out of line.","","2019-03-12 06:13:30","2019-03-12 06:13:30","fongemie","","0","71.255.134.162","3930","tikq0"
"2019-03-13","05:21","Clear","CLR","No precipitation","NO","","","","","","T","","","T","","","6","235","2","-15.0","-11.5","-9.5","-15.0","-8.0","-15.0","","Calm","C","SG","","","2019-03-13 05:53:50","2019-03-13 05:53:50","fongemie","","0","72.45.182.26","3931","dxlj4"
"2019-03-14","05:24","Clear","CLR","No precipitation","NO","","","","","","2","1.5","1.5","1.0","100","10","2","234","2","-8.5","-7.0","-6.0","-7.5","-1.5","-15.0","","Calm","C","SG","","","2019-03-14 05:55:06","2019-03-14 05:55:06","fongemie","","0","71.255.134.162","3932","55d3r"
"2019-03-15","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","225","9","0.0","-2.0","-3.0","4.5","5.5","-7.5","W","Moderate","M","SG","","","2019-03-15 05:42:17","2019-03-15 05:42:17","fongemie","","0","71.255.134.162","3933","t6crr"
"2019-03-16","05:22","Broken","BKN","No precipitation","NO","","","","","","0","","","T","","","0","215","10","-2.0","-1.5","-1.5","-2.5","8.5","-2.5","W","Moderate","M","SG","Trace of precip in the can consisted of a few graupel pellets. It rained very lightly at Hermit Lake for less than 5 minutes yesterday. 

Snow at the snow plot consists of a thin crust on top of moist snow. The refreeze seems to have just begun at this elevation.","","2019-03-16 05:54:42","2019-03-16 05:54:42","fongemie","","0","72.45.182.26","3934","dt95t"
"2019-03-24","05:19","Clear","CLR","No precipitation","NO","","","","","","0","","","4.0","","","32","250","3","-11.0","-10.0","-8.5","-10.5","-5.0","-13.0","W","Moderate","M","SG","HN24 board was scoured clean and the snow around it was eroded.","","2019-03-24 05:58:31","2019-03-24 05:58:31","fongemie","","0","72.45.182.26","3935","78adn"
"2019-03-25","05:20","Broken","BKN","No precipitation","NO","","","","","","3","2.5","","1.7","86","9","3","249","4","-12.0","-8.0","-7.0","-12.0","-2.0","-12.0","W","Light","L","SG","","","2019-03-25 06:01:24","2019-03-25 06:01:24","fongemie","","0","72.45.182.26","3936","887lb"
"2019-03-26","05:30","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","245","4","-17.0","-12.5","-10.0","-16.0","-7.0","-16.0","W","Light","L","SG","","","2019-03-26 05:51:06","2019-03-26 05:51:06","fongemie","","0","72.45.182.26","3937","5dj7n"
"2019-03-27","05:25","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","243","2","-17.0","-14.5","-10.0","-15.5","-7.5","-16.0","","Calm","C","SG","","","2019-03-27 05:45:29","2019-03-27 05:45:29","fongemie","","0","72.45.182.26","3938","tvw8d"
"2019-03-28","05:27","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","","0","240","3","-6.5","-7.0","-7.0","-3.0","3.0","-15.5","W","Light","L","SG","","","2019-03-28 05:53:22","2019-03-28 05:53:22","fongemie","","0","72.45.182.26","3939","h55p6"
"2019-03-29","05:25","Broken","BKN","No precipitation","NO","","","","","","T","","","0.2","","","T","238","2","0.0","-1.5","-2.5","1.5","6.0","-3.0","W","Light","L","SG","","","2019-03-29 05:50:08","2019-03-29 05:50:08","fongemie","","0","71.255.134.162","3940","k9vvl"
"2019-03-30","05:40","Broken","BKN","No precipitation","NO","","","","","","0","","","T","","","0","234","4","-1.0","-0.5","-1.0","1.0","4.5","-3.5","","Calm","C","SG","","","2019-03-30 06:00:00","2019-03-30 06:00:00","fongemie","","0","72.45.182.26","3941","ekstd"
"2019-03-31","05:21","Overcast","OVC","No precipitation","NO","","","","","","0","","","0.0","","","0","225","9","0.0","0.0","0.0","4.5","5.0","-1.0","W","Moderate","M","SG","","","2019-03-31 05:43:22","2019-03-31 05:43:22","fongemie","","0","71.255.134.162","3942","yfnms"
"2019-04-01","05:22","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2-3","T","","","10.2","","","NC","219","6","-8.0","-3.0","-2.0","-10.5","5.5","-10.5","W","Strong","S","SG","I forgot to read height of snow! I will fill it in later.","","2019-04-01 06:01:23","2019-04-01 14:12:07","fongemie","","0","71.255.134.162","3943","bxexj"
"2019-04-02","05:49","Clear","CLR","No precipitation","NO","","","","","","T","","","T","","0.0","T","219","","-8.0","-6.5","-4.0","-9.5","-9.5","-11.0","W","Moderate","M","DS","Slight trace of wind affected snow, snow boards not totally covered","","2019-04-02 06:08:20","2019-04-02 06:09:23","fongemie","","0","72.45.182.26","3944","j30w5"
"2019-04-03","05:25","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","1","T","","","T","","0.0","NC","216","3","-4.0","-4.0","-3.0","-5.5","4.0","-10.5","","Calm","C","DS","","","2019-04-03 05:52:56","2019-04-03 05:52:56","fongemie","","0","72.45.182.26","3945","24lzn"
"2019-04-04","05:20","Broken","BKN","No precipitation","NO","","","","","","0","","","T","","0.0","0","214","2","-9.5","-6.0","-3.0","-10.5","3.0","-10.5","SE","Moderate","M","DS","Trace of snow blown clear of snow boards","","2019-04-04 05:49:10","2019-04-04 06:08:04","fongemie","","0","72.45.182.26","3946","cfuvy"
"2019-04-05","05:23","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","0.0","0","214","0","-11.0","-9.0","-6.5","-9.0","-7.0","-12.0","W","Strong","S","DS","","","2019-04-05 05:50:58","2019-04-05 05:50:58","fongemie","","0","72.45.182.26","3947","zb9s9"
"2019-04-06","05:21","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","2-3","2","4.0","","3.0","181","18","NC","217","","-1.0","-2.5","-3.0","-1.5","3.0","-11.5","W","Light","L","SG","Also 2-3 mm GP. Precip. particles were sleet-like and icy but they still had their original form.","","2019-04-06 06:06:29","2019-04-06 06:06:29","fongemie","","0","72.45.182.26","3948","47pym"
"2019-04-07","05:21","Broken","BKN","No precipitation","NO","","","","","","T","","","0.6","","","2","216","1","-1.5","-3.0","-2.0","-1.5","1.0","-3.5","W","Light","L","SG","","","2019-04-07 05:48:37","2019-04-07 05:48:37","fongemie","","0","72.45.182.26","3949","jt4bt"
"2019-04-08","05:22","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Colums","cl","1","3","6.8","","9.6","254","25","NC","215","4","-2.0","0.0","0.0","-2.0","5.0","-2.0","","Calm","C","SG","HN24 board held ~1 cm of slush at the bottom with 1.5-2 cm moist snow on top of that. The snow currently falling is not 25% density; the slush on the bottom of the sample led to that number.

Old snow around Hermit Lake is not refrozen.

Also observed 2 mm ND","","2019-04-08 06:07:47","2019-04-08 06:07:47","fongemie","","0","72.45.182.26","3950","qf2mz"
"2019-04-09","05:23","Broken","BKN","No precipitation","NO","","","","","","6","12.3","","10.5","207","21","7","219","2","-2.5","-2.0","-1.5","-2.0","-1.0","-6.0","SW","Light","L","SG","Freezing rain crust (around 0.3 cm thick) over moist snow.","","2019-04-09 06:07:33","2019-04-09 06:07:33","fongemie","","0","72.45.182.26","3951","tfx4y"
"2019-04-10","05:25","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Irregular crystals","ir","1","7","8.2","","5.7","124","12","NC","224","2","-6.5","-4.5","-3.0","-8.0","-1.0","-8.0","W","Light","L","SG","Minimal drifting.

Also observed 1-2 mm ND.","","2019-04-10 06:07:35","2019-04-10 06:07:35","fongemie","","0","72.45.182.26","3952","yiykr"
"2019-04-11","05:28","Few","FEW","No precipitation","NO","","","","","","T","","","0.9","","","7","222","2","-10.5","-5.0","-4.0","-10.5","-6.0","-11.0","W","Moderate","M","SG","","","2019-04-11 05:57:05","2019-04-11 05:57:05","fongemie","","0","72.45.182.26","3953","77zeq"
"2019-04-12","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","","","0","","","0","219","3","-3.5","-3.5","-3.0","-4.0","3.0","-10.5","","Calm","C","SG","","","2019-04-12 05:43:09","2019-04-12 05:43:09","fongemie","","0","72.45.182.26","3954","bg9r5"
"2019-04-13","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","","","0.7","","","0","207","12","0.0","0.0","0.0","7.0","8.5","-4.0","W","Light","L","SG","","","2019-04-13 05:55:00","2019-04-13 05:55:00","fongemie","","0","72.45.182.26","3955","ycpqg"
"2019-04-14","05:20","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","200","7","-1.0","0.0","0.0","1.0","9.0","1.0","W","Light","L","ZP","","","2019-04-14 05:55:09","2019-04-14 05:55:09","fongemie","","0","72.45.182.26","3956","bhjre"
"2019-04-15","05:21","Overcast","OVC","Rain","RA","Moderate snowfall","S2","","","","0","","","24.4","","","0","193","7","0.0","0.0","0.0","1.0","8.0","1.0","","Calm","C","ZP","","","2019-04-15 05:55:05","2019-04-15 05:55:05","fongemie","","0","72.45.182.26","3957","412ek"
"2019-04-16","05:56","Obscured","X","Graupel and hail","GR","Very light snowfall","S-1","Graupel","gp","1.0","0","0.0","0.0","6.3","0","0.0","0","0","3","0.0","0.0","0.0","6.0","8.0","6.0","NW","Strong","S","Sebastian Dawson","","","2019-04-16 06:01:36","2019-04-16 06:01:36","fongemie","","0","71.255.134.162","3958","ornf5"
"2019-04-17","05:14","Clear","CLR","No precipitation","NO","","","","","0","0","0.0","0.0","0.0","0","0.0","0","190","0","-1.0","-2.0","-2.0","-4.5","5.0","-8.0","W","Moderate","M","Sebastian Dawson","","","2019-04-17 05:49:06","2019-04-17 05:49:06","fongemie","","0","72.45.182.26","3959","7vibu"
"2019-04-18","05:15","Clear","CLR","No precipitation","NO","","","","","0","0","0.0","0.0","0.0","0","0.0","0","185","5","0.0","-1.0","-1.0","2.5","5.5","-4.0","W","Light","L","Sebastian Dawson","","","2019-04-18 05:38:53","2019-04-18 05:38:53","fongemie","","0","72.45.182.26","3960","pwbyi"
"2019-04-19","05:20","Scattered","SCT","No precipitation","NO","","","","","0","T","0.0","0.0","0.0","0","0.0","0","180","5","0.0","0.0","0.0","11.5","11.5","0.0","W","Moderate","M","Sebastian Dawson","","","2019-04-19 05:44:54","2019-04-19 05:44:54","fongemie","","0","72.45.182.26","3961","e4k4a"
"2019-04-20","05:15","Overcast","OVC","Rain","RA","Light snowfall","S1","","","1","0","0.0","0.0","16.5","0","0.0","0","175","5","0.0","0.0","0.0","9.5","12.0","6.5","NW","Calm","C","Sebastian Dawson","","","2019-04-20 05:34:30","2019-04-20 05:34:30","fongemie","","0","72.45.182.26","3962","mks6b"
"2019-04-21","05:15","Broken","BKN","No precipitation","NO","","","","","","0","0.0","0.0","28.0","0","0.0","0","160","15","0.0","0.0","0.0","6.5","11.0","6.5","NW","Light","L","Sebastian Dawson","","","2019-04-21 05:35:45","2019-04-21 05:35:45","fongemie","","0","72.45.182.26","3963","mc2i0"
"2019-04-22","05:20","Few","FEW","No precipitation","NO","","","","","","0","","","0.0","","","0","156","4","0.0","0.0","0.0","1.0","10.0","1.0","","Calm","C","ZP","","","2019-04-22 05:54:41","2019-04-22 05:54:41","fongemie","","0","72.45.182.26","3964","o9cic"
"2019-04-23","05:22","Overcast","OVC","Rain","RA","Light rain","RL","","","","0","","","10.4","","","0","152","4","0.0","0.0","0.0","3.0","12.0","1.0","","Calm","C","ZP","","","2019-04-23 05:58:20","2019-04-23 05:58:20","fongemie","","0","72.45.182.26","3965","3sev5"
"2019-04-24","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","","","1.7","","","0","146","6","0.0","0.0","-0.5","4.5","7.0","2.0","W","Light","L","ZP","","","2019-04-24 05:56:41","2019-04-24 05:56:41","fongemie","","0","72.45.182.26","3966","6udlm"
"2019-04-25","05:20","Few","FEW","No precipitation","NO","","","","","","1","1.9","1.5","0.9","","13","1","145","2","-2.5","-1.5","-1.0","-2.0","5.0","-2.5","","Calm","C","ZP","","","2019-04-25 06:01:38","2019-04-25 06:20:31","fongemie","","0","72.45.182.26","3967","qo3t6"
"2019-04-26","05:22","Broken","BKN","No precipitation","NO","","","","","","0","","","0.0","","","0","143","2","0.0","0.0","-0.5","4.0","4.0","0.0","W","Light","L","ZP","","","2019-04-26 05:51:40","2019-04-26 05:51:40","fongemie","","0","72.45.182.26","3968","5tcb"
"2019-04-27","05:23","Overcast","OVC","Rain","RA","Light rain","RL","","","","T","","","44.8","","0.0","T","142","1","0.0","-0.5","-0.5","2.0","5.0","0.0","","Calm","C","ZP","Mixed precip fell overnight, a trace of slush on the boards this morning","","2019-04-27 05:58:08","2019-04-27 05:58:08","fongemie","","0","72.45.182.26","3969","sd6ph"
"2019-04-28","05:20","Broken","BKN","No precipitation","NO","","","","","","6","11.2","6.3","","","18","6","147","","-5.0","-2.0","-3.0","-5.0","0.5","-5.0","SW","Moderate","M","ZP","","","2019-04-28 06:04:40","2019-04-28 06:04:40","fongemie","","0","72.45.182.26","3970","nhgkb"
"2019-04-29","05:16","Broken","BKN","No precipitation","NO","","","","","0","0","0.0","0.0","0.0","","35","0","138","9","0.0","-2.0","-1.0","-5.5","-0.5","-5.5","SW","Moderate","M","Sebastian Dawson","","","2019-04-29 05:53:48","2019-04-29 07:40:55","fongemie","","0","72.45.182.26","3971","28335a"
"2019-04-30","05:30","Overcast","OVC","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","","","138","0","0.0","-1.0","-1.0","-3.3","1.0","-9.0","E","Light","L","Sebastian Dawson","","","2019-04-30 06:45:25","2019-04-30 06:45:25","fongemie","","0","72.45.182.26","3972","up2in"
"2019-05-01","05:16","Clear","CLR","No precipitation","NO","","","","","","T","","","0.4","","0.0","","138","0","-1.0","-2.0","-2.0","1.0","2.0","-7.0","W","Calm","C","Sebastian Dawson","","","2019-05-01 05:52:19","2019-05-01 05:52:19","fongemie","","0","72.45.182.26","3973","89rzm"
"2019-05-02","05:25","Obscured","X","Rain","RA","Very light snowfall","S-1","Colums","cl","","0","0.0","0.0","12.0","","0.0","0","130","8","0.0","0.0","0.0","0.5","6.5","0.0","E","Light","L","Sebastian Dawson","","","2019-05-02 05:51:39","2019-05-02 05:51:39","fongemie","","0","72.45.182.26","3974","b1wi5"
"2019-05-08","05:22","Few","FEW","No precipitation","NO","","","","","","0","","","9.1","","","0","112","5","0.0","-0.5","-0.5","-0.5","11.0","-1.0","SW","Light","L","ZP","","","2019-05-08 05:55:08","2019-05-08 05:55:08","fongemie","","0","72.45.182.26","3975","hykqf"
"2019-05-09","05:23","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","110","2","-2.0","-1.0","-1.0","-3.0","2.5","-3.0","","Calm","C","ZP","","","2019-05-09 05:51:25","2019-05-09 05:51:25","fongemie","","0","72.45.182.26","3976","bfi8m"
"2019-05-10","05:25","Overcast","OVC","Rain","RA","Light rain","RL","","","","0","","","2.0","","","0","103","7","0.0","0.0","-0.5","0.5","9.5","-2.0","NW","Moderate","M","ZP","","","2019-05-10 05:55:51","2019-05-10 05:55:51","fongemie","","0","71.255.134.162","3977","fc24h"
"2019-05-11","05:25","Overcast","OVC","No precipitation","NO","","","","","","0","","","12.0","","","0","96","7","0.5","0.0","0.0","1.5","9.0","-0.5","W","Moderate","M","ZP","","","2019-05-11 05:55:44","2019-05-11 05:55:44","fongemie","","0","72.45.182.26","3978","d1pkw"
"2019-05-12","05:22","Overcast","OVC","No precipitation","NO","","","","","","0","","","0.0","","","0","93","3","-0.5","0.0","0.0","-0.5","2.5","-0.5","","Calm","C","ZP","","","2019-05-12 05:53:35","2019-05-12 05:53:35","fongemie","","0","72.45.182.26","3979","9ital"
"2019-05-13","05:15","Few","FEW","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","85","8","0.0","0.0","0.0","1.0","4.0","-2.0","NE","Calm","C","Sebastian Dawson","","","2019-05-13 05:39:31","2019-05-13 05:39:31","fongemie","","0","72.45.182.26","3980","ceb12"
"2019-05-14","05:30","Overcast","OVC","Snow","SN","Very light snowfall","S-1","Stellars and dendrites","sd","1.0","10","10.0","10.0","9.6","","","10","89","","0.5","0.0","0.0","-2.5","10.0","-2.5","NE","Calm","C","Sebastian Dawson","","","2019-05-14 05:56:51","2019-05-14 05:56:51","fongemie","","0","72.45.182.26","3981","qftsn"
"2019-05-15","05:25","Overcast","OVC","No precipitation","NO","","","","","","2","2.0","2.0","3.0","","","8","89","0","0.0","0.0","0.0","-2.0","2.5","-2.0","W","Moderate","M","Sebastian Dawson","","","2019-05-15 05:50:40","2019-05-15 05:50:40","fongemie","","0","72.45.182.26","3982","7jg0"
"2019-05-16","05:20","Few","FEW","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","84","5","0.0","0.0","0.0","1.0","1.5","0.0","W","Calm","C","Sebastian Dawson","","","2019-05-16 05:34:03","2019-05-16 05:34:03","fongemie","","0","72.45.182.26","3983","f80gi"
"2019-05-17","05:25","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.8","","0.0","0","84","0","0.0","0.0","0.0","4.0","10.0","0.0","NW","Calm","C","Sebastian Dawson","","","2019-05-17 05:41:46","2019-05-17 05:41:46","fongemie","","0","72.45.182.26","3984","cikcy"
"2019-05-18","05:20","Overcast","OVC","No precipitation","NO","","","","","","0","0.0","0.0","7.6","","0.0","0","80","4","0.0","0.0","0.0","1.0","6.0","1.0","W","Strong","S","Sebastian Dawson","","","2019-05-18 05:40:18","2019-05-18 05:40:18","fongemie","","0","72.45.182.26","3985","hwnzi"
"2019-05-19","05:25","Overcast","OVC","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","72","8","0.0","0.0","0.0","4.0","6.0","2.0","S","Calm","C","Sebastian Dawson","","","2019-05-19 05:37:53","2019-05-19 05:37:53","fongemie","","0","72.45.182.26","3986","xhzip"
"2019-05-20","05:30","Obscured","X","No precipitation","NO","","","","","","0","","","20.4","","","0","68","4","0.5","0.0","0.0","11.0","12.0","3.5","NW","Light","L","ZP","","","2019-05-20 05:57:06","2019-05-20 05:57:06","fongemie","","0","72.45.182.26","3987","1b5tb"
"2019-05-21","05:25","Overcast","OVC","No precipitation","NO","","","","","","0","","","4.2","","","0","60","8","0.0","0.0","-0.5","2.0","15.0","2.0","W","Strong","S","ZP","","","2019-05-21 05:57:12","2019-05-21 05:57:12","fongemie","","0","72.45.182.26","3988","38cso"
"2019-05-22","05:25","Clear","CLR","No precipitation","NO","","","","","","T","","","6.2","","","T","60","0","-0.5","-0.5","-0.5","0.5","2.0","-1.0","SW","Light","L","ZP","No new snow accumulation, however graupel and mixed precip fell yesterday","","2019-05-22 06:01:14","2019-05-22 06:01:14","fongemie","","0","72.45.182.26","3989","uai33"
"2019-05-03","06:00","Few","FEW","No precipitation","NO","","","","","","0","0.0","0.0","5.9","","0.0","0","130","0","1.0","0.5","0.5","5.5","5.5","-1.0","W","Moderate","M","Sebastian Dawson","","","2019-05-03 06:34:22","2019-05-03 06:45:29","fongemie","","0","72.45.182.26","3990","xdxu9"
"2019-05-04","05:20","Scattered","SCT","No precipitation","NO","","","","","","0","0.0","0.0","7.9","","0.0","0","128","2","0.0","0.0","0.0","3.5","11.0","3.5","W","Light","L","Sebastian Dawson","","","2019-05-04 05:38:38","2019-05-04 05:38:38","fongemie","","0","72.45.182.26","3991","8bqpj"
"2019-05-05","05:22","Overcast","OVC","No precipitation","NO","","","","","","0","0.0","0.0","T","","0.0","0","125","3","0.0","0.0","0.0","1.0","10.0","1.0","W","Calm","C","Sebastian Dawson","","","2019-05-05 05:36:50","2019-05-05 05:36:50","fongemie","","0","72.45.182.26","3992","lp1wq"
"2019-05-06","05:23","Clear","CLR","No precipitation","NO","","","","","","0","","","0.0","","","0","123","2","0.0","0.0","0.0","0.5","9.0","-0.5","","Calm","C","ZP","","","2019-05-06 05:51:49","2019-05-06 05:51:49","fongemie","","0","72.45.182.26","3993","rwloi"
"2019-05-07","05:22","Broken","BKN","No precipitation","NO","","","","","","0","","","0.0","","","0","118","5","1.0","0.0","0.0","7.0","12.0","0.0","W","Light","L","ZP","","","2019-05-07 05:51:55","2019-05-07 05:51:55","fongemie","","0","72.45.182.26","3994","mai3"
"2019-05-23","05:25","Broken","BKN","No precipitation","NO","","","","","","0","","","0.0","","","0","54","6","0.0","-0.5","-0.5","4.5","9.0","-0.5","","Calm","C","ZP","","","2019-05-23 05:55:02","2019-05-23 05:55:02","fongemie","","0","72.45.182.26","3995","d0aqw"
"2019-05-24","05:30","Overcast","OVC","Rain","RA","Light rain","RL","","","","0","","","10.7","","","0","43","9","0.5","-0.5","-0.5","7.0","11.0","2.0","SW","Light","L","ZP","","","2019-05-24 06:03:04","2019-05-24 06:03:04","fongemie","","0","71.255.134.162","3996","shoth"
"2019-05-25","05:20","Clear","CLR","No precipitation","NO","","","","","","0","","","2.9","","","0","36","7","0.0","-0.5","-0.5","2.0","8.5","2.0","","Calm","C","ZP","","","2019-05-25 05:45:54","2019-05-25 05:45:54","fongemie","","0","72.45.182.26","3997","mzp54"
"2019-05-26","05:30","Obscured","X","No precipitation","NO","","","","","","0","","","10.7","","","0","22","14","1.0","-0.5","-0.5","10.0","16.0","2.0","S","Light","L","ZP","","","2019-05-26 05:53:50","2019-05-26 05:53:50","fongemie","","0","71.255.134.162","3998","xex1a"
"2019-05-27","05:15","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","10","12","0.5","0.5","","8.0","15.5","8.0","SW","Moderate","M","Sebastian Dawson","","","2019-05-27 05:35:12","2019-05-27 05:35:12","fongemie","","0","72.45.182.26","3999","ovb8d"
"2019-05-28","05:25","Clear","CLR","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","0","10","0.5","0.5","","0.5","11.0","0.5","SW","Calm","C","Sebastian Dawson","","","2019-05-28 05:29:59","2019-05-28 05:29:59","fongemie","","0","71.255.134.162","4000","rs6ut"
"2019-05-29","05:25","Overcast","OVC","No precipitation","NO","","","","","","0","0.0","0.0","22.3","","0.0","0","0","","0.5","0.5","","1.5","4.0","0.0","SE","Calm","C","Sebastian Dawson","","","2019-05-29 05:37:25","2019-05-29 05:37:25","fongemie","","0","72.45.182.26","4001","hl7yx"
"2019-05-30","05:25","Scattered","SCT","No precipitation","NO","","","","","","0","0.0","0.0","0.0","","0.0","0","0","","0.0","0.0","","7.5","7.5","1.0","W","Light","L","Sebastian Dawson","","","2019-05-30 05:44:54","2019-05-30 05:44:54","fongemie","","0","72.45.182.26","4002","p45t5"
"2019-05-31","05:20","Broken","BKN","No precipitation","NO","","","","","","0","0.0","0.0","T","","0.0","0","0","","0.0","0.0","","8.0","11.0","0.5","W","Calm","C","Sebastian Dawson","","","2019-05-31 05:31:36","2019-05-31 05:31:36","fongemie","","0","72.45.182.26","4003","u1426"
"2019-11-11","07:30","Overcast","OVC","No precipitation","NO","","","","","","0","0.0","0.0","T","","","0","18","","-2.0","","","-5.0","-2.0","-5.0","E","Calm","C","Sebastian Dawson","","","2019-11-11 08:37:50","2019-11-11 08:37:50","fongemie","","0","72.45.182.30","4004","75sfx"
"2019-11-14","07:30","Scattered","SCT","No precipitation","NO","","","","","","6","11.0","8.0","19.0","138","13","6","12","6","-5.0","-6.0","","-14.0","-2.0","-22.0","W","Light","L","Sebastian Dawson","","","2019-11-14 09:05:07","2019-11-14 09:05:07","fongemie","","0","216.107.219.202","4005","f1o5s"
"2019-11-15","06:30","Few","FEW","No precipitation","NO","","","","","","3","2.0","3.0","T","67","7","3","20","","-1.0","-2.0","","-6.5","-6.5","-14.0","W","Moderate","M","Sebastian Dawson","","","2019-11-15 07:15:14","2019-11-15 07:15:14","fongemie","","0","72.45.182.30","4006","iivzm"
"2019-11-16","07:00","Clear","CLR","No precipitation","NO","","","","","","3","3.2","","2.3","112","11","3","23","0","-15.0","-7.0","-3.0","-13.5","-5.0","-14.0","NW","Light","L","SG","","","2019-11-16 07:47:47","2019-11-16 07:47:47","fongemie","","0","72.45.182.30","4007","5oxku"
"2019-11-17","06:20","Clear","CLR","No precipitation","NO","","","","","","0","","","0","","0.0","0","23","0","-13.0","-8.0","-3.0","-11.5","-9.0","-14.0","","Calm","C","SG","","","2019-11-17 06:44:04","2019-11-17 06:44:04","fongemie","","0","216.107.219.202","4008","7o68"
"2019-11-18","06:20","Broken","BKN","No precipitation","NO","","","","","","0","","","0","","0.0","0","21","2","-7.5","-6.5","-3.0","-6.0","-4.5","-11.5","","Calm","C","SG","","","2019-11-18 06:43:47","2019-11-18 06:43:47","fongemie","","0","72.45.182.30","4009","43a65"
"2019-11-19","06:15","Overcast","OVC","Rain","RA","Very light snowfall","S-1","","","","0","","","5.9","","0.0","0","17","4","0.0","-1.0","","1.0","2.0","-10.0","","Calm","C","SG","","","2019-11-19 06:40:07","2019-11-19 06:40:07","fongemie","","0","216.107.219.202","4010","tfky8"
"2019-11-20","06:18","Overcast","OVC","No precipitation","NO","","","","","","3","6.3","","9.4","207","21","3","19","1","-2.5","-1.5","","-2.5","1.5","-2.5","","Calm","C","SG","","","2019-11-20 07:11:51","2019-11-20 07:11:51","fongemie","","0","72.45.182.30","4011","6user"
"2019-11-21","06:18","Clear","CLR","No precipitation","NO","","","","","","2","2.0","","1.8","100","10","2","20","1","-2.5","-2.5","-1.5","1.5","1.5","-2.5","","Calm","C","SG","","","2019-11-21 06:52:17","2019-11-21 06:52:17","fongemie","","0","216.107.219.202","4012","6uoov"
"2019-11-22","06:18","Overcast","OVC","Rain","RA","Very light snowfall","S-1","","","","0","","","0.2","","0.0","0","18","2","0.0","-1.0","","2.5","2.5","-2.0","SW","Light","L","SG","","","2019-11-22 06:39:05","2019-11-22 06:39:05","fongemie","","0","72.45.182.30","4013","c2jiz"
